timestamp,duration,session_id,source_ip,source_port,destination_ip,destination_port,protocol,num_auth_attempts
2024-04-29 22:29:42.991871,0,21345532-d219-41ea-9850-6b63e367c9fb,10.1.0.2,42453,10.0.255.2,21,ftp,1
2024-04-29 22:29:42.993867,0,32fb2010-49fb-4bea-a354-7d771b246b5f,10.1.0.2,43065,10.0.255.2,21,ftp,1
2024-04-29 22:29:42.995879,0,d3192783-241c-4af3-9657-455ee5ca0a4c,10.1.0.2,34645,10.0.255.2,21,ftp,1
2024-04-29 22:29:42.997935,0,6bcd3c21-6fd2-4ba3-99ab-4ea5ee40b7a4,10.1.0.2,40269,10.0.255.2,21,ftp,1
2024-04-29 22:29:42.999963,0,1d9421d5-f111-4a99-86d9-dd7cb0990817,10.1.0.2,44235,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.001751,0,be622097-c01c-406c-bf91-99f597b7a6ab,10.1.0.2,34953,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.003909,0,82ad3605-e4ad-41f1-b865-836d49681975,10.1.0.2,38287,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.006018,0,591c213e-d304-4e96-ac74-da452d41cadb,10.1.0.2,37119,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.008379,0,1f2f16e3-ef09-4d08-9e2c-a523e1346829,10.1.0.2,44425,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.010172,0,9e074b0b-065a-4773-8d09-71ceb899e85b,10.1.0.2,44343,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.012114,0,cc84f331-0c29-4b48-b635-0b402c6c740c,10.1.0.2,37987,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.014098,0,504d267d-09d4-42f9-96c4-93bca39a6a30,10.1.0.2,42299,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.015842,0,4966b000-3e0e-4815-b164-ddb2417e012b,10.1.0.2,35929,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.017660,0,7e72b624-9678-43ab-8e85-35d01fb6e6de,10.1.0.2,32905,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.019746,0,d6cfa2dd-0b93-45e4-960a-f7801caa15fe,10.1.0.2,42021,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.021895,0,763834b6-10ed-4c5e-bc3c-b9672663f6a1,10.1.0.2,37117,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.023875,0,fb19d6f8-119e-4ea1-8f9c-76ee1e5a7fda,10.1.0.2,34389,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.026031,0,6c6cc644-d032-4ad4-a2b6-86d33964228a,10.1.0.2,45279,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.027831,0,a5bb983f-8baa-43b6-9e5c-1a798d6129dd,10.1.0.2,41731,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.029594,0,66273fbb-77c4-45ae-ab6c-5fd3a75467df,10.1.0.2,37741,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.031290,0,7a2fa9ce-e3cd-4003-a7a8-322f904f51e6,10.1.0.2,42117,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.033173,0,bd2c637b-925e-471a-b9a1-0ae831fa8616,10.1.0.2,45013,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.035072,0,28eb7c29-c910-4226-8ae5-61ace4300161,10.1.0.2,39073,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.037069,0,72b95dd8-49ad-418b-bad0-664b15ca241a,10.1.0.2,42877,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.039572,0,9cf915dc-7514-4a80-a958-894785fba270,10.1.0.2,34241,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.041739,0,5961b6dc-0979-4ffa-a6f7-4f6f918986ee,10.1.0.2,33793,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.043677,0,7c1f6945-de1c-4f0d-8d34-6ea0b56709fb,10.1.0.2,37497,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.045326,0,6e159a07-8264-42ae-a82c-865119064dbc,10.1.0.2,42005,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.047114,0,de90b41a-4412-4c95-b90d-f7638b391a01,10.1.0.2,33299,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.048973,0,52e05b57-6fa3-4fb6-b52d-a9df9c619000,10.1.0.2,44573,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.050968,0,36ec7d6c-0bca-45d7-8a45-bd830b3e3872,10.1.0.2,34437,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.052872,0,9ed7734a-3adf-4e30-9abe-5e6109c36b7c,10.1.0.2,39921,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.055132,0,b7447057-78b8-4147-b2d4-e166bd66edcd,10.1.0.2,32959,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.057078,0,09f5d239-db15-43de-a952-a174432685c2,10.1.0.2,45259,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.058989,0,64f9b60f-4476-4c32-8831-2df7884dcbca,10.1.0.2,41061,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.060770,0,ef5aa906-10c4-48a9-a352-37939691a7a2,10.1.0.2,41733,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.062507,0,909149c8-639d-42f6-8eeb-dab23b60a2d4,10.1.0.2,43269,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.064416,0,bc6521ec-db81-4510-a98a-9909a969b6f4,10.1.0.2,41033,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.066142,0,06d836a0-87c4-45a2-8ba9-25d7cc56bf7b,10.1.0.2,33049,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.068028,0,558c9cb3-e4d2-4a2b-9519-235db974acc8,10.1.0.2,38913,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.070254,0,26987236-20f4-4eeb-8e66-618e08f01483,10.1.0.2,36769,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.072733,0,deef51dd-d395-4597-900c-414bd9d766d2,10.1.0.2,42789,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.074794,0,16e0287d-244b-4c5f-b698-a9e3faac1020,10.1.0.2,39775,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.076599,0,5b2c19d2-1d3a-4789-b4b8-27c112d60f70,10.1.0.2,43003,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.078619,0,77201c4c-d280-4973-a6f0-562f8b82aee5,10.1.0.2,35875,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.080501,0,3d224a57-5a3d-4f81-baab-a420e2b74cc9,10.1.0.2,34283,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.082189,0,4bb3d6d1-e4a4-4618-a8f5-71eb9c3c5bad,10.1.0.2,36395,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.084047,0,15406b98-81ab-49c6-90e7-bc5d53ae84c4,10.1.0.2,34485,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.085952,0,93e7933a-fa04-4767-9edf-6298d6bd802c,10.1.0.2,38445,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.088518,0,c4494872-94ac-48fc-8531-ebce2c49c4ec,10.1.0.2,43683,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.090472,0,737576d7-e9d3-4761-9eb8-52eb8aa55f77,10.1.0.2,41393,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.092382,0,b9b38eaf-8c66-4550-a63b-08ed8a45b5d5,10.1.0.2,36059,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.094312,0,25d3ad88-0ba6-48ce-b042-4b1c85ef1a44,10.1.0.2,35359,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.096239,0,efe9c552-4ea0-4b0c-ab0f-fd9b2ef75af5,10.1.0.2,42673,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.097935,0,36e37d65-0ff6-4b53-80d7-bf9310cd0a4a,10.1.0.2,35809,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.099631,0,982d982f-034f-457d-8acb-93f2853b96df,10.1.0.2,33115,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.101458,0,2d4a868e-2471-4735-98d7-98671116aed3,10.1.0.2,39169,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.103410,0,b44cb422-a0d5-4ae0-92c3-0b373752e1c9,10.1.0.2,37811,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.105864,0,7022ee0f-6bae-4804-a2ee-877f8c9e711c,10.1.0.2,35651,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.107620,0,c500e7e9-956b-4dec-9944-6a09593d6ca2,10.1.0.2,39577,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.109589,0,887c33f9-c4fb-4b7a-a251-140a48cc8782,10.1.0.2,41171,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.111641,0,39fddc35-1479-4f14-bdec-09db1607734a,10.1.0.2,41447,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.113569,0,8455adda-f88a-4c34-ad96-6ae412073100,10.1.0.2,35089,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.115453,0,47f75957-6a3d-41c7-b3ed-dda2f4cc1685,10.1.0.2,36119,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.117556,0,893b50c9-77af-4fa5-91d8-ba6fd9f6e79e,10.1.0.2,46485,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.119478,0,ffb594d7-95ba-4618-ad99-1fe20173cc50,10.1.0.2,37215,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.121708,0,58ab096d-37dd-4bfc-88be-42fb2e424e8e,10.1.0.2,34543,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.123872,0,369fa744-8d7d-40ff-9390-6e4edd84639c,10.1.0.2,41263,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.125790,0,bf609bd5-eb22-4cf5-bb8a-231306867b24,10.1.0.2,46477,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.127967,0,c5a51640-18b1-44fd-9cf9-8d9177459a56,10.1.0.2,44667,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.129707,0,63a48c30-8754-4fe5-a8c2-bb79c34808fb,10.1.0.2,43871,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.131555,0,e6f60a79-5f3a-42ae-9f85-7190ad6551c0,10.1.0.2,43641,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.133630,0,c4b3af69-435d-4e72-818b-5df1e2189750,10.1.0.2,42977,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.135423,0,6caac239-ff4e-469b-af09-1c93c652a8e6,10.1.0.2,43267,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.137466,0,49f2314f-923a-4c44-b9ac-1c3b199981e7,10.1.0.2,34893,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.139421,0,bc9bdd59-ceea-4e30-a0fc-548f69c37663,10.1.0.2,33479,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.141472,0,1587f8b0-0421-4693-9332-911965ca4204,10.1.0.2,46841,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.143391,0,36d267ce-f567-417f-92f1-e08b4945825f,10.1.0.2,43125,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.145239,0,93dce725-dfc6-4d4a-866d-32dff6e3e036,10.1.0.2,33513,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.146840,0,d221b31a-5adc-447d-8fea-0bbef9903992,10.1.0.2,43279,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.148793,0,421e3496-280e-4873-9df2-4ff72d0091fa,10.1.0.2,39109,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.150822,0,60c57cdc-fee9-4d21-a069-5407bf8594b0,10.1.0.2,45623,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.152386,0,dae3b7ee-b7b9-41ae-9c1e-e0def7a3413b,10.1.0.2,43635,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.154554,0,5847a040-8294-4035-8628-8174361f1998,10.1.0.2,33883,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.156821,0,345f5438-ffe3-4130-a5f1-9e76585cbbaf,10.1.0.2,45769,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.158726,0,afcf7aab-f6da-4770-a23a-a760e7b0463a,10.1.0.2,33905,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.160477,0,5c9cb863-59b1-4695-8acb-26a93f4bc95b,10.1.0.2,45659,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.162187,0,eb0f1925-2722-4ebf-8c68-6c34b41274a2,10.1.0.2,46445,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.164497,0,0f05ec7c-c4af-4ddd-a78f-22d12840255b,10.1.0.2,42341,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.166414,0,7f9b5ad7-174b-4298-9ab9-376d1390b4fb,10.1.0.2,42385,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.168092,0,9ee5661f-57d7-4ba9-beb6-ffcfb0b15640,10.1.0.2,40903,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.170274,0,fa2c2f30-8cc9-4950-95ae-d482da0fa6d8,10.1.0.2,34403,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.172784,0,e15fee39-d163-4538-b19f-cf6c2cc756c7,10.1.0.2,44093,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.174516,0,6df87ae8-6c9f-4590-b278-b89abedc1c47,10.1.0.2,39869,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.176526,0,e219b8ac-c54f-4f53-b571-a01dedbbf071,10.1.0.2,33813,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.178411,0,9c70b151-bb58-4fcf-aba6-320d9f3c5a16,10.1.0.2,44173,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.180702,0,0df8fcef-b3f1-452d-a9bc-9aca2cf1c631,10.1.0.2,40413,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.182709,0,1f58412d-7889-4ce9-815c-8c47521ba903,10.1.0.2,41697,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.184448,0,aaba6b64-69ad-4d3b-afd4-42b097d562df,10.1.0.2,33047,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.186569,0,87a1fa85-fdcc-4848-b72f-05cb5f039a60,10.1.0.2,43915,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.189079,0,5933f660-1371-4518-a93d-80626ca3791c,10.1.0.2,37167,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.190733,0,c6d2bd8c-ca57-4c59-b670-95394e3b9e52,10.1.0.2,42135,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.192466,0,33d47c42-4fe6-4008-8f29-ef27fc48789d,10.1.0.2,38915,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.194050,0,e7f23a2a-d962-4f6d-a6b5-719ba6b0fb66,10.1.0.2,34855,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.195860,0,bb82eac5-5499-47a0-80e1-ff87be56d2ec,10.1.0.2,38739,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.197720,0,b0e56c31-89ff-452f-8faa-3a8e5aadb878,10.1.0.2,41039,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.199304,0,6612ce2b-fa79-4208-9411-d577c553f824,10.1.0.2,43417,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.201119,0,dee5caba-391d-4c67-9173-b0c0ed6331bc,10.1.0.2,37183,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.202924,0,5fc53af0-1727-4c3c-949c-588fe03ed0ce,10.1.0.2,41105,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.205357,0,3eae0433-7341-442a-a17e-fd593a9ed4d0,10.1.0.2,33539,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.207752,0,469bde6c-e33e-42ab-ad6f-2dc8c14c6aa8,10.1.0.2,40651,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.209674,0,edd9293e-2851-4068-b447-95cb5e35163a,10.1.0.2,45071,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.211676,0,8cef12ad-03c5-4a3b-926e-2b2a61cecb90,10.1.0.2,46619,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.215596,0,6faf0096-9079-4c54-aac9-47480701e9f3,10.1.0.2,35661,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.217562,0,af0a5a74-c96c-4939-a5c7-332750c2a0f6,10.1.0.2,34517,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.219548,0,f83cde7e-6884-4fd0-a9ea-412bb23ebf7f,10.1.0.2,37095,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.222036,0,4d278d0d-a16e-44c4-acfc-a1d25ec4e5ee,10.1.0.2,34581,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.224158,0,ac8933de-c563-4f84-aeda-1896344f8462,10.1.0.2,36813,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.225988,0,c6dc766a-57f7-497d-b0eb-87385aa3f035,10.1.0.2,45655,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.228037,0,e1179b15-9d35-437a-9864-395de5ff6d3c,10.1.0.2,34391,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.229972,0,20de3446-30f0-4fda-816f-1f367e687fa3,10.1.0.2,45989,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.231651,0,55454f75-456b-4dbf-897a-0a90b47a156e,10.1.0.2,40429,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.233831,0,1c6e40c0-d5f9-484c-b47b-055534816031,10.1.0.2,40271,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.235665,0,db939eb3-410f-4ba7-a8aa-c9844d3c9b01,10.1.0.2,36947,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.238351,0,20f5b7c5-964a-49ba-9278-af64df9f9a45,10.1.0.2,33197,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.240581,0,e5e013b9-d2ab-4509-a171-3ffb7f7218f9,10.1.0.2,46313,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.242362,0,09698bcd-f38a-4e73-a154-7b0cebee358a,10.1.0.2,44593,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.244479,0,a615cf5b-3e98-4915-8f15-71be25ce26f9,10.1.0.2,34133,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.246373,0,d9ed7625-04cf-4185-a939-4c2b182f3dcd,10.1.0.2,43087,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.248009,0,a7f31ad0-8a32-46f2-8cbf-014e9225fef6,10.1.0.2,39419,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.249737,0,9ad4f049-69b0-44a0-87d2-e17bfc81565e,10.1.0.2,45131,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.251782,0,249ab0ac-a3d2-45c1-96dc-11c20d4f1843,10.1.0.2,36645,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.254003,0,f94aef86-91a1-4a82-a193-ea1f06463b29,10.1.0.2,44295,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.256443,0,16c47aef-3e48-416e-9d4d-8d362652a2b6,10.1.0.2,36655,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.258404,0,a9b9c344-8cf4-49e3-9714-57d9feae5fcf,10.1.0.2,37739,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.260211,0,ea42fa91-4d94-4ee2-aa5d-59ee04c73642,10.1.0.2,43753,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.262243,0,beed52ee-b413-4848-8aa0-2b49f9280638,10.1.0.2,32833,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.263970,0,6d9e1ee0-7bb2-4fca-9046-3a9c34b80a60,10.1.0.2,42159,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.265658,0,32e16117-2c71-4729-bb0f-10c46cbc5df3,10.1.0.2,37997,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.267616,0,a0bb3f53-10b0-4650-832f-26dc31393885,10.1.0.2,38321,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.269648,0,30f5c6a2-7b49-4665-b322-7c6a83923a9c,10.1.0.2,44321,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.272031,0,7c3f72ae-c785-40ea-9938-b73c0e5108d9,10.1.0.2,39441,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.274425,0,863c981f-35c3-4cc6-8367-fb60ba6a371d,10.1.0.2,43233,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.276288,0,c90cc338-d4f7-4af6-b54f-ca716f9f2a28,10.1.0.2,39771,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.277938,0,09f89bed-0d5e-48bd-a525-9a87cb27bdb4,10.1.0.2,37775,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.279983,0,dabe102f-206c-4a08-9fba-f4164bf12720,10.1.0.2,44833,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.281783,0,60e3fdd1-8bad-47ce-a3ca-50c3b709d594,10.1.0.2,43663,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.283501,0,e96b1aa0-6492-403b-8b10-d6e461a4f3fe,10.1.0.2,35583,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.285470,0,62217383-f80e-4c00-a75c-ce7571204f92,10.1.0.2,43803,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.288342,0,68aaa7eb-b4f6-4f1d-bc63-f900703693f6,10.1.0.2,37255,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.290747,0,c7fede7b-4e04-4de0-82f2-b883b280b565,10.1.0.2,39719,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.293327,0,fbb18486-a90b-41c4-8480-268a25fe255d,10.1.0.2,42945,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.295428,0,a9f597a9-25c0-4831-9e05-5d1d700504dd,10.1.0.2,45187,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.297416,0,dbc1a92c-167c-4791-acc8-278d348864c9,10.1.0.2,46827,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.299588,0,f729f826-e53e-4195-a8e9-c0234524bfbf,10.1.0.2,40275,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.301960,0,983c433d-6c89-42bf-bc32-df261f107ff9,10.1.0.2,38849,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.305078,0,4adfc0e3-39c7-441b-bb2b-97eb4c156512,10.1.0.2,41423,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.307576,0,ee9e945b-97db-456d-a463-663b56a1927c,10.1.0.2,39211,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.309698,0,89beab4e-abad-4602-b9a4-3f7255242658,10.1.0.2,39277,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.311444,0,9257d4dd-c800-4670-8b40-17c49bba9d99,10.1.0.2,45177,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.314076,0,179db459-5347-40da-92a5-17a3649b8d1a,10.1.0.2,37181,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.317658,0,746878c8-d195-4a79-bc3d-b46c5dac7ebd,10.1.0.2,33165,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.321168,0,e49b0438-0e1f-4274-bc54-b6106662104a,10.1.0.2,32805,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.323851,0,69c2134a-361b-4deb-8c3d-689b04035303,10.1.0.2,34889,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.325870,0,76955753-3a89-48dd-8b5d-c0264e433210,10.1.0.2,41085,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.327683,0,0baebd3b-0c65-4fba-9e3e-a417d5023301,10.1.0.2,36907,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.329382,0,20f6c712-2582-4bad-ab1a-e300371af28a,10.1.0.2,40987,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.331630,0,ac5c1c74-1e94-4d1f-bde8-bedb78190cfc,10.1.0.2,43169,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.333471,0,9e40c01b-aa0d-4509-b2a1-23118d201542,10.1.0.2,43453,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.335103,0,cdae3d7a-47a0-456c-9a5f-3c027591513e,10.1.0.2,42927,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.337193,0,ea633f16-9b09-4edc-a62f-e9438984f59d,10.1.0.2,44471,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.339568,0,95d89b99-c81a-4538-a6c1-d148d4cd00fb,10.1.0.2,34613,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.341387,0,458d33da-040e-40e3-ba8d-e3caa4a51690,10.1.0.2,38015,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.343113,0,a43694ff-340c-4f75-b01f-8cca8b1c757e,10.1.0.2,43491,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.344770,0,5747bad7-c568-4db8-85d4-f72461261d99,10.1.0.2,45479,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.346785,0,5dc99c1e-6100-4667-8cfd-fda2922556ec,10.1.0.2,41737,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.348663,0,d8ec153d-f375-49d4-8520-543d803000bd,10.1.0.2,42831,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.350619,0,96341e2f-d39a-4b83-9f94-f978dab4e955,10.1.0.2,42725,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.352314,0,19a216ae-5f04-4617-9ad5-8f4ac83082c8,10.1.0.2,46587,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.354412,0,c750a599-63d8-45fc-929a-c924975007ed,10.1.0.2,34419,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.356830,0,d884d635-f6bd-425e-b4b0-3054ab327b51,10.1.0.2,37603,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.358656,0,0e1e4454-e978-43a7-8b00-79cf6250d57c,10.1.0.2,38827,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.360334,0,4553c988-57b0-4700-9a21-b45da70a41cf,10.1.0.2,42643,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.362069,0,cf59433c-c445-409e-b684-68a805853335,10.1.0.2,45351,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.364549,0,3d70da58-a822-4530-a0f4-f388339ab289,10.1.0.2,34695,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.366519,0,a3405b8f-b6f9-4b30-83b2-bb4457986ea6,10.1.0.2,35039,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.368628,0,725e9419-56b9-4c8c-88ac-5f0834c78618,10.1.0.2,42177,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.371429,0,3ca0a6f8-9750-4321-a461-bbe0125137e9,10.1.0.2,37135,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.374833,0,5b8ddc62-4156-499f-841b-06992a573f3d,10.1.0.2,33731,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.377415,0,753ec76b-57d8-4a77-87d0-687e0b304273,10.1.0.2,41741,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.379769,0,25a5d48e-423b-436a-bb0a-d5a672346761,10.1.0.2,40973,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.382296,0,3327e593-2a38-4f7d-8fc0-78c1ee6e2ff7,10.1.0.2,37571,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.384436,0,1447edb1-44a1-4cf8-b919-237b87447b82,10.1.0.2,44933,10.0.255.2,21,ftp,1
2024-04-29 22:29:43.386155,0,d869f314-661c-4ea1-9b6f-71cadcaf9dfa,10.1.0.2,41817,10.0.255.2,21,ftp,1
